,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
4632,NH,-0.875,-0.75,0.75,0.25,L,L,L,L,L,D
4633,D,-1.0,0.125,0.625,1.5,D,D,W,L,L,W
4634,H,0.0,-0.125,0.875,0.75,L,W,D,L,L,L
4635,H,1.375,0.0,2.375,1.5,W,L,W,L,D,W
4636,H,0.25,0.25,1.75,1.125,W,D,L,D,W,W
4637,D,-1.375,0.0,0.5,1.375,L,W,L,W,W,D
4638,H,-1.625,-2.0,0.375,0.0,D,L,L,L,D,L
4639,D,2.5,1.375,2.625,2.375,W,W,W,W,W,D
4640,H,0.7777777777777778,-0.8888888888888888,1.8888888888888888,0.6666666666666666,W,D,W,D,L,W
4641,H,0.0,0.0,1.0,1.5555555555555556,L,W,D,W,D,W
4642,NH,-1.8888888888888888,0.1111111111111111,0.0,1.1111111111111112,L,W,L,L,L,D
4643,H,0.0,-1.3333333333333333,1.3333333333333333,0.6666666666666666,D,W,W,D,W,L
4644,H,1.2222222222222223,-0.8888888888888888,2.111111111111111,0.6666666666666666,W,L,W,L,W,L
4645,D,-0.1111111111111111,-0.5555555555555556,1.3333333333333333,0.5555555555555556,L,W,L,L,L,L
4646,NH,-0.7777777777777778,-1.2222222222222223,0.5555555555555556,0.5555555555555556,L,D,D,L,L,L
4647,NH,0.1111111111111111,1.1111111111111112,1.4444444444444444,2.0,D,W,D,L,L,W
4648,NH,-0.2222222222222222,1.5555555555555556,0.6666666666666666,2.111111111111111,L,L,W,D,L,W
4649,H,1.3333333333333333,0.7777777777777778,2.4444444444444446,1.8888888888888888,W,W,W,W,W,L
4650,H,0.1,-1.3,1.2,0.6,W,L,L,W,D,D
4651,NH,-0.1,1.4,1.4,2.2,L,W,W,W,W,W
4652,H,-1.1,-2.0,0.6,0.0,L,L,L,L,L,L
4653,NH,0.1,-0.1,1.5,1.3,W,D,D,L,W,L
4654,H,0.4,0.0,1.3,1.3,W,L,W,D,L,D
4655,NH,-0.5,2.1,0.6,2.5,D,D,W,W,L,W
4656,H,1.8,-0.8,2.2,0.5,W,L,L,L,D,D
4657,H,1.1,-1.3,2.1,0.6,W,L,W,D,L,D
4658,NH,-1.0,-0.6,0.8,0.6,W,L,D,L,L,W
4659,NH,-0.1,1.8,1.3,2.2,D,W,L,L,L,D
4660,H,1.0909090909090908,-0.18181818181818182,2.1818181818181817,1.2727272727272727,W,L,W,L,W,W
4661,NH,-1.9090909090909092,1.3636363636363635,0.0,2.272727272727273,L,W,L,W,L,W
4662,H,-1.2727272727272727,0.6363636363636364,0.5454545454545454,1.4545454545454546,L,W,L,W,D,W
4663,H,2.0,-1.0,2.5454545454545454,0.7272727272727273,W,L,D,W,W,D
4664,H,0.8181818181818182,-0.18181818181818182,1.8181818181818181,1.3636363636363635,W,L,L,W,W,D
4665,H,-1.0,-0.5454545454545454,0.45454545454545453,0.5454545454545454,L,L,L,D,L,W
4666,H,-0.2727272727272727,-0.9090909090909091,1.1818181818181819,0.8181818181818182,L,W,L,L,D,L
4667,H,-0.45454545454545453,0.36363636363636365,0.8181818181818182,1.3636363636363635,W,W,L,W,L,L
4668,NH,-1.4545454545454546,1.1818181818181819,0.5454545454545454,2.3636363636363638,L,W,L,D,W,W
4669,NH,-0.18181818181818182,-1.2727272727272727,1.2727272727272727,0.5454545454545454,L,L,L,L,W,D
4670,NH,-0.5833333333333334,0.9166666666666666,0.5,1.9166666666666667,L,W,L,W,D,L
4671,D,0.25,-0.8333333333333334,1.25,0.6666666666666666,L,W,W,L,W,L
4672,H,-0.9166666666666666,-1.4166666666666667,0.75,0.5,L,L,W,L,L,L
4673,D,-0.4166666666666667,2.0,1.25,2.5833333333333335,L,W,L,W,W,D
4674,NH,0.5,1.1666666666666667,1.3333333333333333,2.25,L,W,W,W,W,W
4675,D,1.1666666666666667,-0.16666666666666666,2.4166666666666665,1.3333333333333333,W,W,W,L,D,L
4676,H,1.9166666666666667,-2.0833333333333335,2.3333333333333335,0.0,W,L,W,L,W,L
4677,NH,-1.0833333333333333,0.0,0.6666666666666666,1.3333333333333333,L,L,L,W,W,D
4678,H,2.0,0.0,2.5833333333333335,1.3333333333333333,W,L,W,W,D,D
4679,H,1.1666666666666667,1.5833333333333333,2.25,2.3333333333333335,W,W,W,W,W,W
4680,NH,-2.0,-1.1538461538461537,0.0,0.6153846153846154,L,L,L,L,L,L
4681,NH,-0.9230769230769231,-0.6923076923076923,0.9230769230769231,0.46153846153846156,W,L,W,L,L,L
4682,H,1.0769230769230769,0.23076923076923078,2.3076923076923075,1.2307692307692308,D,D,W,L,W,W
4683,H,0.9230769230769231,1.8461538461538463,2.0,2.3846153846153846,W,W,W,W,W,W
4684,D,-0.7692307692307693,0.3076923076923077,0.6923076923076923,1.2307692307692308,D,L,W,L,L,W
4685,D,-0.15384615384615385,-0.38461538461538464,1.3076923076923077,1.2307692307692308,D,D,W,L,L,L
4686,NH,-0.38461538461538464,-0.7692307692307693,0.9230769230769231,0.9230769230769231,L,W,W,L,W,W
4687,NH,-1.3846153846153846,-0.3076923076923077,0.46153846153846156,1.0769230769230769,L,L,L,L,L,L
4688,H,-0.3076923076923077,0.9230769230769231,1.0769230769230769,2.0,L,W,L,W,L,W
4689,NH,-0.7692307692307693,1.0769230769230769,0.9230769230769231,2.3076923076923075,W,D,L,W,W,W
4690,H,-0.35714285714285715,-0.7142857142857143,1.2142857142857142,0.7142857142857143,D,D,D,D,L,W
4691,NH,-1.0,-1.3571428571428572,0.7857142857142857,0.42857142857142855,W,L,L,L,L,L
4692,D,-0.5714285714285714,1.0714285714285714,0.6428571428571429,2.2142857142857144,W,D,L,W,L,W
4693,H,1.6428571428571428,-0.9285714285714286,2.2142857142857144,0.8571428571428571,L,L,W,W,W,W
4694,D,1.2857142857142858,0.2857142857142857,2.0714285714285716,1.2142857142857142,D,D,L,L,W,L
4695,D,0.07142857142857142,-0.14285714285714285,1.3571428571428572,1.2857142857142858,L,D,W,D,L,W
4696,NH,-0.42857142857142855,1.7857142857142858,0.8571428571428571,2.5,L,W,L,D,W,W
4697,H,0.07142857142857142,-1.9285714285714286,1.1428571428571428,0.0,L,L,D,L,L,L
4698,NH,1.7857142857142858,1.6428571428571428,2.5,2.2142857142857144,W,L,D,W,W,W
4699,H,1.0714285714285714,-0.7142857142857143,2.2142857142857144,0.7142857142857143,D,D,W,D,W,W
4700,D,-0.13333333333333333,0.13333333333333333,1.2666666666666666,1.2666666666666666,D,W,D,L,D,D
4701,D,-1.8666666666666667,0.06666666666666667,0.0,1.3333333333333333,L,D,L,L,L,W
4702,D,0.0,-0.7333333333333333,1.3333333333333333,1.0,W,L,W,W,L,W
4703,H,0.26666666666666666,-1.0666666666666667,1.2,0.7333333333333333,D,L,D,W,L,L
4704,H,1.2,-0.26666666666666666,2.4,1.3333333333333333,W,W,W,D,D,D
4705,NH,0.5333333333333333,1.2666666666666666,1.7333333333333334,2.1333333333333333,L,W,L,D,W,L
4706,NH,-1.0666666666666667,-0.2,0.8,1.0,L,W,L,L,W,L
4707,NH,-1.1333333333333333,-0.5333333333333333,0.6,0.6666666666666666,W,D,L,W,L,L
4708,D,-0.7333333333333333,0.5333333333333333,1.0,1.7333333333333334,L,L,W,L,W,W
4709,D,1.7333333333333334,1.2,2.2666666666666666,2.4,W,W,L,W,W,D
4710,D,-0.5625,1.0625,1.25,2.1875,L,D,W,W,D,D
4711,H,0.0625,0.0,1.3125,1.3125,D,D,D,W,L,W
4712,D,1.5625,0.4375,2.375,1.3125,L,W,W,D,W,D
4713,H,-1.1875,-1.1875,0.6875,0.75,L,L,L,L,W,L
4714,D,-0.8125,-1.125,0.625,0.5625,L,L,L,W,D,L
4715,H,-0.0625,-1.75,1.125,0.0625,W,D,W,L,L,L
4716,NH,1.0625,-0.125,2.0,1.25,L,D,W,D,D,D
4717,NH,-0.4375,0.125,0.8125,1.25,W,D,D,W,W,L
4718,NH,1.4375,-0.0625,2.4375,1.125,W,W,W,W,W,L
4719,H,1.0625,-0.6875,2.1875,1.0,D,D,W,L,D,W
4720,NH,0.0,1.4705882352941178,1.3529411764705883,2.2941176470588234,W,D,D,L,D,W
4721,D,0.17647058823529413,1.0,1.3529411764705883,1.9411764705882353,W,D,D,L,W,W
4722,NH,-1.7647058823529411,-0.7647058823529411,0.058823529411764705,0.6470588235294118,L,D,D,L,L,L
4723,NH,-0.058823529411764705,1.588235294117647,1.2352941176470589,2.235294117647059,L,D,D,W,W,W
4724,H,-1.1764705882352942,-0.5294117647058824,0.7058823529411765,1.2352941176470589,L,D,L,L,L,W
4725,D,0.4117647058823529,-0.47058823529411764,1.2941176470588236,0.7647058823529411,D,L,W,W,D,D
4726,NH,0.4117647058823529,-1.0588235294117647,1.588235294117647,0.8235294117647058,L,W,D,L,L,L
4727,H,-1.0588235294117647,0.11764705882352941,0.5882352941176471,1.411764705882353,D,W,L,D,W,D
4728,NH,-0.6470588235294118,0.4117647058823529,1.0,1.2941176470588236,D,D,D,W,L,D
4729,NH,-0.5294117647058824,-0.058823529411764705,1.2352941176470589,1.2352941176470589,D,L,L,D,W,W
4730,H,-0.4444444444444444,-1.7222222222222223,0.7777777777777778,0.05555555555555555,D,L,L,L,W,D
4731,H,1.6666666666666667,0.9444444444444444,2.2777777777777777,2.111111111111111,W,L,D,W,W,D
4732,H,1.1666666666666667,-1.0555555555555556,2.0,0.8333333333333334,W,W,D,L,L,L
4733,NH,-0.05555555555555555,0.16666666666666666,1.3333333333333333,1.3333333333333333,L,D,W,W,D,D
4734,H,1.5,0.3333333333333333,2.3333333333333335,1.5,W,L,D,L,L,D
4735,H,-0.9444444444444444,1.1666666666666667,0.9444444444444444,2.2222222222222223,W,L,W,D,L,W
4736,D,-0.6666666666666666,-0.1111111111111111,0.7777777777777778,1.2777777777777777,W,L,D,W,L,D
4737,H,0.2777777777777778,-0.8333333333333334,1.3333333333333333,0.7222222222222222,W,W,W,D,W,L
4738,NH,-1.0555555555555556,1.5,0.8333333333333334,2.3333333333333335,W,W,L,D,L,L
4739,NH,0.16666666666666666,-0.6666666666666666,1.3333333333333333,0.9444444444444444,D,L,W,D,D,D
4740,H,-1.6842105263157894,-0.5789473684210527,0.05263157894736842,1.105263157894737,L,L,L,L,L,D
4741,NH,-0.15789473684210525,0.3157894736842105,1.263157894736842,1.4210526315789473,W,W,L,W,L,W
4742,D,0.42105263157894735,-0.15789473684210525,1.368421052631579,1.263157894736842,W,L,D,L,D,W
4743,D,1.0526315789473684,1.105263157894737,2.1052631578947367,1.9473684210526316,L,D,L,W,D,D
4744,D,0.8947368421052632,-0.8421052631578947,2.0526315789473686,1.0526315789473684,D,W,L,W,W,W
4745,H,0.42105263157894735,-0.631578947368421,1.5789473684210527,0.7894736842105263,W,D,L,W,L,D
4746,D,-0.10526315789473684,-0.3684210526315789,1.263157894736842,0.8947368421052632,D,W,L,D,W,L
4747,NH,-1.0,1.631578947368421,0.6842105263157895,2.3157894736842106,L,W,W,W,D,D
4748,D,-0.5789473684210527,0.3157894736842105,1.105263157894737,1.4210526315789473,L,W,L,W,D,W
4749,D,0.42105263157894735,1.0526315789473684,1.368421052631579,2.1052631578947367,W,L,D,L,D,D
4750,H,-1.55,0.35,0.2,1.5,W,L,L,W,L,L
4751,NH,-0.6,1.65,1.0,2.35,W,W,L,W,L,W
4752,H,-0.35,-0.8,0.9,1.05,D,D,W,W,D,W
4753,H,-0.15,-1.2,1.25,0.75,D,L,L,L,L,W
4754,H,1.45,-1.05,2.4,0.65,W,L,W,L,W,W
4755,NH,0.8,0.2,1.95,1.35,L,L,D,W,L,D
4756,NH,-0.7,1.2,0.75,2.0,L,W,D,D,W,W
4757,H,-0.1,-0.2,1.25,1.2,D,L,D,W,L,L
4758,NH,0.2,1.45,1.35,2.4,L,W,W,W,D,W
4759,H,-0.2,-1.55,1.2,0.2,L,W,W,L,L,L
4760,NH,-0.6190476190476191,-0.09523809523809523,0.9523809523809523,1.3333333333333333,L,W,W,D,L,L
4761,D,0.9523809523809523,0.7619047619047619,2.0,1.9047619047619047,D,D,D,L,L,D
4762,H,1.3333333333333333,-0.5714285714285714,2.0476190476190474,1.0476190476190477,W,D,W,L,D,L
4763,H,0.42857142857142855,0.38095238095238093,1.5714285714285714,1.3333333333333333,W,D,L,D,W,W
4764,D,-0.8095238095238095,0.047619047619047616,1.0,1.3333333333333333,L,W,D,D,W,D
4765,D,0.2857142857142857,-0.8095238095238095,1.380952380952381,0.7142857142857143,D,L,D,L,W,D
4766,NH,-1.0952380952380953,-1.1904761904761905,0.6190476190476191,0.7142857142857143,L,L,L,L,L,L
4767,H,1.619047619047619,-0.2857142857142857,2.380952380952381,1.0,W,W,W,D,W,W
4768,H,1.3333333333333333,0.2857142857142857,2.0476190476190474,1.380952380952381,W,D,W,D,D,W
4769,D,0.42857142857142855,0.7619047619047619,1.5714285714285714,1.9047619047619047,W,D,L,L,W,D
4770,NH,-0.7272727272727273,1.5909090909090908,1.0,2.409090909090909,L,W,D,W,L,W
4771,NH,-0.7727272727272727,0.18181818181818182,1.0,1.3636363636363635,D,L,L,W,D,L
4772,D,-1.0,-0.6363636363636364,0.8181818181818182,0.9090909090909091,W,L,L,L,L,W
4773,NH,0.2727272727272727,-1.1818181818181819,1.2727272727272727,0.5909090909090909,L,L,D,L,D,L
4774,NH,-0.3181818181818182,0.13636363636363635,0.9545454545454546,1.3181818181818181,L,L,W,D,D,D
4775,H,-0.045454545454545456,1.4090909090909092,1.4090909090909092,2.090909090909091,W,W,W,W,D,W
4776,H,1.4545454545454546,-0.18181818181818182,2.4545454545454546,1.2272727272727273,W,W,W,L,W,L
4777,NH,0.7272727272727273,0.4090909090909091,1.8636363636363635,1.5454545454545454,D,D,D,W,L,L
4778,D,-0.7727272727272727,0.9090909090909091,0.7272727272727273,1.9545454545454546,D,D,L,D,L,D
4779,H,0.045454545454545456,-1.5,1.3181818181818181,0.3181818181818182,D,L,W,W,D,W
4780,D,0.8695652173913043,-0.9565217391304348,1.9130434782608696,0.8260869565217391,D,D,D,W,D,L
4781,D,0.43478260869565216,0.17391304347826086,1.608695652173913,1.391304347826087,W,W,D,D,W,W
4782,H,0.30434782608695654,-0.782608695652174,1.434782608695652,0.9565217391304348,W,L,L,L,W,D
4783,NH,-1.565217391304348,1.4782608695652173,0.30434782608695654,2.4782608695652173,L,W,L,W,W,W
4784,NH,-0.2608695652173913,0.13043478260869565,1.173913043478261,1.2173913043478262,L,L,W,L,L,D
4785,H,-0.6086956521739131,-0.7391304347826086,0.9130434782608695,0.7391304347826086,D,D,L,D,L,L
4786,H,1.608695652173913,-0.8695652173913043,2.4347826086956523,0.9565217391304348,W,L,W,D,W,L
4787,D,0.17391304347826086,0.0,1.391304347826087,1.4782608695652173,W,W,L,W,D,W
4788,NH,-1.0,0.6521739130434783,0.6956521739130435,1.7826086956521738,W,L,L,D,L,D
4789,NH,1.3043478260869565,-0.34782608695652173,2.0,0.9130434782608695,L,L,W,L,W,W
4790,NH,0.16666666666666666,1.8333333333333333,1.2916666666666667,2.4583333333333335,W,W,L,W,L,W
4791,D,-0.9166666666666666,0.3333333333333333,0.8333333333333334,1.5,D,W,D,W,W,L
4792,H,1.5,1.2083333333333333,2.5,1.9166666666666667,W,L,W,L,W,W
4793,NH,-0.7916666666666666,0.0,0.7083333333333334,1.4583333333333333,L,D,D,W,D,W
4794,NH,-0.7916666666666666,-0.2916666666666667,0.9166666666666666,1.0,L,W,L,L,L,L
4795,H,0.8333333333333334,-0.2916666666666667,1.875,1.125,D,L,D,L,D,W
4796,H,0.6666666666666666,-1.5833333333333333,1.8333333333333333,0.2916666666666667,W,L,L,L,D,L
4797,H,0.4166666666666667,-1.0,1.5833333333333333,0.6666666666666666,D,L,W,W,D,L
4798,D,-1.125,-0.5,0.9166666666666666,1.0,L,W,L,D,D,L
4799,H,0.16666666666666666,0.16666666666666666,1.375,1.375,D,D,W,W,D,L
4800,H,-0.8,-0.48,0.88,1.0,L,D,L,W,L,D
4801,H,-0.24,0.84,1.08,1.92,W,W,W,D,L,D
4802,NH,0.08,0.76,1.32,1.88,L,W,D,W,W,L
4803,D,0.32,0.08,1.48,1.24,D,L,W,W,W,L
4804,H,-1.64,-0.88,0.28,0.84,L,D,L,D,L,D
4805,H,-0.32,-1.08,1.08,0.92,L,D,L,L,L,L
4806,H,0.16,0.48,1.52,1.64,W,W,D,D,W,W
4807,H,1.56,-0.92,2.52,0.68,W,L,W,L,W,D
4808,NH,0.24,1.84,1.44,2.48,W,W,D,W,W,W
4809,H,1.04,-1.04,1.84,0.64,L,L,L,L,L,W
4810,H,-0.2692307692307692,-0.15384615384615385,1.1538461538461537,1.1538461538461537,W,W,L,W,L,W
4811,H,0.7307692307692307,-1.5384615384615385,1.8461538461538463,0.38461538461538464,L,W,W,L,D,L
4812,NH,-0.8846153846153846,-0.9230769230769231,0.8076923076923077,0.6538461538461539,L,L,D,L,D,L
4813,H,0.07692307692307693,-0.7307692307692307,1.2307692307692308,0.9615384615384616,D,W,L,L,W,L
4814,NH,0.8076923076923077,0.19230769230769232,1.9230769230769231,1.5769230769230769,W,W,W,W,W,D
4815,H,0.4230769230769231,0.0,1.5769230769230769,1.2692307692307692,L,L,W,L,D,D
4816,NH,-1.0769230769230769,1.0769230769230769,0.8846153846153846,1.8846153846153846,L,W,D,L,L,L
4817,H,-1.0769230769230769,0.19230769230769232,0.6153846153846154,1.3846153846153846,L,L,L,W,L,D
4818,NH,-0.5,1.5384615384615385,0.9615384615384616,2.5384615384615383,L,W,D,W,W,W
4819,NH,1.0769230769230769,1.8076923076923077,1.8846153846153846,2.5,W,W,L,W,L,W
4820,NH,1.6666666666666667,0.7037037037037037,2.5555555555555554,1.8518518518518519,W,L,W,W,W,W
4821,H,-0.8518518518518519,-0.18518518518518517,0.7407407407407407,1.2222222222222223,W,W,L,W,L,L
4822,H,0.7037037037037037,0.14814814814814814,1.8518518518518519,1.3333333333333333,L,L,W,L,W,W
4823,H,-1.0,-0.7407407407407407,0.7037037037037037,0.9259259259259259,W,L,L,W,L,L
4824,NH,-0.18518518518518517,0.3333333333333333,1.2222222222222223,1.5185185185185186,W,W,W,D,L,D
4825,D,-0.6666666666666666,1.1481481481481481,0.9259259259259259,1.9259259259259258,L,W,L,W,D,L
4826,H,-0.8888888888888888,0.4444444444444444,0.7777777777777778,1.6296296296296295,L,W,L,L,D,W
4827,H,0.1111111111111111,-1.5555555555555556,1.2962962962962963,0.37037037037037035,W,L,D,W,L,L
4828,NH,-0.2222222222222222,0.25925925925925924,1.1111111111111112,1.6296296296296295,L,W,W,W,W,W
4829,D,0.7777777777777778,1.6666666666666667,1.8888888888888888,2.5555555555555554,W,W,L,W,W,W
4830,H,1.7857142857142858,-0.10714285714285714,2.5357142857142856,1.1785714285714286,W,L,W,L,W,L
4831,D,-1.1071428571428572,-0.7857142857142857,0.8571428571428571,0.8214285714285714,D,W,L,W,L,L
4832,H,1.7857142857142858,0.25,2.5357142857142856,1.4642857142857142,W,L,W,W,W,D
4833,D,-0.7857142857142857,1.7857142857142858,0.8214285714285714,2.5357142857142856,W,W,W,W,L,W
4834,NH,-0.10714285714285714,-1.1071428571428572,1.1785714285714286,0.8571428571428571,L,D,L,L,L,L
4835,NH,-1.5357142857142858,-0.6428571428571429,0.35714285714285715,0.9285714285714286,L,D,L,L,W,L
4836,NH,-0.75,0.75,0.8571428571428571,1.8928571428571428,W,W,L,L,L,W
4837,D,1.0714285714285714,-0.21428571428571427,1.8571428571428572,1.1785714285714286,L,L,W,W,W,W
4838,H,0.2857142857142857,-0.75,1.6785714285714286,0.8928571428571429,W,L,W,L,W,W
4839,H,1.5357142857142858,-0.25,2.4642857142857144,1.0714285714285714,L,L,W,L,W,W
4840,NH,0.13793103448275862,0.896551724137931,1.5172413793103448,1.896551724137931,L,W,L,D,W,W
4841,NH,0.0,0.1724137931034483,1.2413793103448276,1.4137931034482758,L,W,L,W,L,W
4842,NH,-1.0689655172413792,0.41379310344827586,0.7586206896551724,1.5172413793103448,L,W,W,L,W,W
4843,H,0.41379310344827586,-0.13793103448275862,1.5172413793103448,1.1379310344827587,W,L,L,L,W,L
4844,D,-0.2413793103448276,0.8275862068965517,1.1379310344827587,1.9310344827586208,L,W,L,W,W,L
4845,NH,-0.5862068965517241,0.0,1.0,1.2413793103448276,W,L,D,L,L,L
4846,H,-0.7586206896551724,0.13793103448275862,0.8620689655172413,1.5172413793103448,L,L,L,L,L,W
4847,H,0.1724137931034483,-0.7931034482758621,1.4137931034482758,0.8275862068965517,W,L,W,W,W,L
4848,D,-0.27586206896551724,-0.7586206896551724,1.0344827586206897,0.8275862068965517,L,D,L,W,L,W
4849,H,0.896551724137931,-1.0689655172413792,1.896551724137931,0.7586206896551724,W,L,D,W,W,W
4850,H,1.7333333333333334,0.23333333333333334,2.5,1.6666666666666667,D,L,W,W,W,W
4851,H,1.0,-1.6,1.8,0.3333333333333333,D,L,D,L,L,L
4852,D,-1.0,1.4666666666666666,0.9333333333333333,2.433333333333333,D,W,W,D,D,L
4853,NH,0.4666666666666667,0.1,1.5666666666666667,1.4666666666666666,W,L,W,L,L,L
4854,H,-0.26666666666666666,-0.7,1.0333333333333334,0.9666666666666667,D,L,L,W,L,D
4855,NH,-0.2,0.23333333333333334,1.1,1.4666666666666666,L,W,L,W,L,W
4856,H,-1.6,-1.1333333333333333,0.3333333333333333,0.7333333333333333,L,L,L,L,L,W
4857,D,-0.7,-1.0,0.9333333333333333,0.9333333333333333,W,D,L,W,L,D
4858,D,0.23333333333333334,0.9666666666666667,1.6666666666666667,1.9333333333333333,L,W,W,W,W,D
4859,H,0.13333333333333333,-0.8333333333333334,1.3,0.8,W,L,L,L,L,W
4860,NH,-1.4516129032258065,1.7419354838709677,0.41935483870967744,2.5161290322580645,W,W,L,D,L,W
4861,NH,0.8387096774193549,0.2903225806451613,1.935483870967742,1.5161290322580645,D,W,W,W,W,W
4862,D,0.12903225806451613,-0.22580645161290322,1.5161290322580645,1.096774193548387,W,W,L,D,L,L
4863,D,-0.7096774193548387,0.41935483870967744,0.8387096774193549,1.5161290322580645,D,L,D,W,D,W
4864,H,-0.9032258064516129,-0.22580645161290322,0.7741935483870968,1.1290322580645162,L,D,L,D,L,L
4865,D,0.22580645161290322,-0.967741935483871,1.6451612903225807,0.9354838709677419,D,D,L,D,W,W
4866,H,1.4193548387096775,-0.6774193548387096,2.3870967741935485,0.9354838709677419,D,D,W,W,D,L
4867,H,0.22580645161290322,0.9354838709677419,1.3548387096774193,1.903225806451613,W,D,W,W,L,W
4868,NH,-0.25806451612903225,1.096774193548387,1.064516129032258,1.8387096774193548,L,W,L,D,L,D
4869,H,-1.1935483870967742,-0.7096774193548387,0.7096774193548387,0.9354838709677419,L,L,L,L,L,W
4870,D,0.40625,0.875,1.5,1.84375,D,L,L,D,W,W
4871,H,-0.71875,-0.28125,0.90625,1.03125,L,L,L,L,L,L
4872,D,-0.6875,0.25,0.90625,1.40625,L,W,D,W,W,W
4873,H,-0.21875,-0.84375,1.09375,0.84375,D,W,W,L,D,L
4874,H,-0.25,-1.125,1.09375,0.78125,L,W,D,L,D,L
4875,D,0.34375,-0.6875,1.5625,0.84375,W,D,W,D,W,D
4876,H,1.75,0.125,2.53125,1.5,W,D,W,W,D,L
4877,D,1.09375,0.75,1.875,1.875,W,L,W,D,D,W
4878,D,0.21875,1.40625,1.625,2.40625,D,W,D,D,L,W
4879,D,-0.9375,-1.46875,0.9375,0.40625,D,L,D,W,D,L
4880,H,0.8484848484848485,-0.6666666666666666,1.8181818181818181,0.9696969696969697,D,W,L,L,D,L
4881,NH,-1.4242424242424243,0.3939393939393939,0.42424242424242425,1.4848484848484849,D,D,L,D,W,L
4882,D,-0.8484848484848485,1.7878787878787878,0.8181818181818182,2.5454545454545454,L,W,W,W,L,W
4883,NH,0.3333333333333333,1.0606060606060606,1.5454545454545454,1.8484848484848484,D,D,W,W,W,W
4884,H,1.3636363636363635,-0.30303030303030304,2.3636363636363638,1.0,D,L,W,L,D,L
4885,H,0.7272727272727273,-0.18181818181818182,1.8484848484848484,1.1515151515151516,D,W,L,D,D,W
4886,H,0.030303030303030304,-0.18181818181818182,1.4545454545454546,1.1515151515151516,L,W,D,L,W,D
4887,D,-0.6666666666666666,-0.6666666666666666,0.8484848484848485,0.9090909090909091,D,D,D,L,D,D
4888,D,0.24242424242424243,0.21212121212121213,1.393939393939394,1.606060606060606,D,D,W,D,W,D
4889,NH,-1.1515151515151516,-0.9090909090909091,0.7575757575757576,0.9393939393939394,L,D,W,D,L,D
4890,NH,0.20588235294117646,-1.4705882352941178,1.588235294117647,0.4117647058823529,D,L,D,D,D,L
4891,H,-0.8529411764705882,0.29411764705882354,1.0,1.5,W,L,D,D,D,W
4892,NH,-0.6470588235294118,0.7352941176470589,0.8529411764705882,1.8823529411764706,D,W,D,D,D,L
4893,H,0.47058823529411764,0.23529411764705882,1.5294117647058822,1.3823529411764706,W,D,D,D,D,W
4894,D,-0.7647058823529411,-0.20588235294117646,0.9411764705882353,1.1176470588235294,L,L,W,W,L,L
4895,NH,-0.6470588235294118,0.9411764705882353,0.9117647058823529,1.8529411764705883,D,W,D,D,L,L
4896,NH,1.7352941176470589,1.3823529411764706,2.5,2.3823529411764706,D,W,W,D,W,W
4897,H,1.0588235294117647,0.058823529411764705,1.8823529411764706,1.5,W,W,D,L,W,D
4898,NH,-0.35294117647058826,-0.8235294117647058,0.9705882352941176,0.8235294117647058,L,D,L,L,L,W
4899,H,-0.20588235294117646,-1.1470588235294117,1.1176470588235294,0.7352941176470589,L,L,W,L,D,W
4900,NH,0.9428571428571428,1.6571428571428573,1.8857142857142857,2.4285714285714284,W,L,W,D,D,W
4901,H,0.8,-0.6571428571428571,1.9142857142857144,0.8857142857142857,W,L,W,D,D,D
4902,H,0.4857142857142857,-0.14285714285714285,1.5714285714285714,1.1714285714285715,W,W,W,L,D,W
4903,D,-1.4,-0.37142857142857144,0.4857142857142857,0.9428571428571428,W,L,L,L,D,L
4904,NH,-0.2,0.17142857142857143,1.1142857142857143,1.542857142857143,D,L,L,D,W,D
4905,H,-0.7714285714285715,-0.8,0.8857142857142857,1.0571428571428572,W,W,D,W,L,D
4906,H,0.2571428571428571,1.3714285714285714,1.457142857142857,2.4,L,W,L,W,D,D
4907,H,-0.05714285714285714,-0.7428571428571429,1.457142857142857,0.9428571428571428,L,D,W,L,L,W
4908,NH,0.2,1.1428571428571428,1.3428571428571427,1.9142857142857144,L,W,D,W,D,D
4909,NH,-1.1714285714285715,-0.7142857142857143,0.7142857142857143,0.8285714285714286,L,L,L,D,L,D
4910,H,1.6388888888888888,-0.2222222222222222,2.4444444444444446,1.0833333333333333,W,L,L,D,D,L
4911,H,0.19444444444444445,-1.1944444444444444,1.5833333333333333,0.6944444444444444,W,L,L,L,D,L
4912,NH,-0.8055555555555556,0.8611111111111112,0.9166666666666666,1.9444444444444444,L,W,D,W,L,W
4913,H,-0.7222222222222222,-0.6666666666666666,0.8611111111111112,0.9444444444444444,L,W,L,W,D,D
4914,NH,-0.19444444444444445,0.3333333333333333,1.1388888888888888,1.5,L,W,W,L,L,L
4915,D,1.1388888888888888,0.5277777777777778,1.9444444444444444,1.6111111111111112,W,W,W,W,W,W
4916,D,1.25,0.16666666666666666,2.3333333333333335,1.3055555555555556,L,L,W,L,W,D
4917,H,-0.8611111111111112,0.027777777777777776,1.0277777777777777,1.5,L,W,W,L,W,W
4918,H,-0.6388888888888888,-1.3611111111111112,0.8888888888888888,0.5,W,D,L,W,D,L
4919,NH,-0.3611111111111111,0.8888888888888888,0.9444444444444444,1.8333333333333333,D,L,L,W,L,W
